Draw,Update
0.00278962,0.000174176
0.00279615,0.000524863
0.00280503,0.000174176
0.00301516,0.000174643
0.0027616,0.000179779
0.00278401,0.000260563
0.00295165,7.79823e-005
0.00300769,0.000232079
0.00314497,0.000179312
0.00346391,0.000170907
0.00292877,0.000188652
0.00285172,0.00018118
0.00291196,0.000175577
0.00294278,0.000183982
0.00294605,0.000185383
0.00295632,0.000107401
0.00320848,0.000171374
0.00296426,0.00022274
0.00296146,9.15241e-005
0.00294558,0.000186784
0.0028139,0.000178379
0.00305392,0.000180713
0.00300535,0.000178846
0.00290963,0.000189119
0.00294231,0.000189586
0.00294325,0.000178379
0.00291056,0.000612184
0.00296613,0.000190053
0.00296146,0.000144291
0.00295912,0.000186317
0.00282417,7.84492e-005
0.0030231,0.000450616
0.00299928,0.000187718
0.00299134,0.00017044
0.00296192,0.000183048
0.00292924,0.000174643
0.00294698,0.000183048
0.00295025,0.000182114
0.00286106,0.000188185
0.00284425,0.000180246
0.00288674,0.000164837
0.00298387,7.84492e-005
0.002975,0.000171841
0.00294978,7.56475e-005
0.00306652,0.000188185
0.00296753,0.000180713
0.00295305,0.000178846
0.00293764,7.84492e-005
0.00298527,7.79823e-005
0.00292457,0.000106467
0.00295492,0.000181647
0.00282464,0.000184916
0.00290636,0.000175577
0.00296753,7.75153e-005
0.00295259,7.75153e-005
0.00306792,7.14448e-005
0.00293577,0.000184449
0.00306139,9.99293e-005
0.00301796,8.17179e-005
0.00300862,8.31188e-005
0.00297967,7.75153e-005
0.00287274,7.79823e-005
0.00300955,9.10571e-005
0.00301422,7.84492e-005
0.00300769,7.89162e-005
0.00296753,7.89162e-005
0.0029708,7.79823e-005
0.0029708,7.75153e-005
0.00299555,7.79823e-005
0.00297126,7.89162e-005
0.00297593,7.89162e-005
0.00304177,7.84492e-005
0.00307913,8.26518e-005
0.00295679,7.79823e-005
0.00297593,7.65814e-005
0.00293437,0.000161568
0.00295212,0.000187251
0.00296099,0.000193788
0.00296052,0.000180246
0.00288814,7.42466e-005
0.00302683,7.75153e-005
0.00303384,0.000189586
0.00307493,0.000206863
0.00319774,0.000211533
0.00315525,0.000192854
0.0030894,0.000192387
0.00314964,0.000241418
0.00316785,0.000192387
0.00324677,0.000179779
0.0031291,0.000214334
0.00313844,9.01232e-005
0.00313143,0.00018118
0.00309267,0.000180713
0.00395141,0.000182581
0.00313377,0.000182581
0.0031277,0.000186317
0.00311929,0.000174643
0.00312256,0.000169039
0.00312303,0.000173709
0.00312303,0.000284845
0.0031291,0.00019052
0.00310155,0.000223674
0.00312116,8.73214e-005
0.00315992,8.77884e-005
0.00313563,0.000183515
0.00311882,0.000200326
0.0035629,8.96562e-005
0.00312256,0.000225075
0.00312116,9.2925e-005
0.00312162,0.000192854
0.00297687,0.000198925
0.00311696,0.000209198
0.00309267,0.000103198
0.0031375,0.000204528
0.00313703,8.96562e-005
0.00300208,0.000107868
0.00319354,0.000184449
0.0031361,0.00020126
0.00316085,0.000180246
0.00333969,9.01232e-005
0.00319167,0.000192854
0.00311555,0.000231612
0.00311275,8.87223e-005
0.00324163,8.96562e-005
0.00316318,9.57267e-005
0.00320895,9.05902e-005
0.00314404,9.05902e-005
0.00316225,0.000385242
0.00312396,0.000184916
0.00298667,0.000204061
0.00311836,8.49866e-005
0.00314918,8.91893e-005
0.00329533,0.000197524
0.00316599,0.000155031
0.00316132,8.96562e-005
0.0031305,0.000199392
0.0030838,0.000218537
0.00304224,0.00019659
0.00314264,0.000199859
0.00309174,0.000194722
0.00342702,0.000189119
0.00318607,0.000271304
0.00321922,0.000212934
0.00325237,9.94624e-005
0.00316458,0.00120055
0.00336725,0.000154097
0.00347184,0.000130282
0.00334483,0.000128414
0.00342141,0.000221339
0.00333689,0.000452951
0.0033509,0.000292784
0.00354889,0.000237215
0.00327852,0.000310995
0.0033439,0.000238149
0.00334903,0.000227409
0.0033467,0.000235348
0.00340694,0.000257295
0.00349099,0.000295585
0.00353021,0.000253092
0.00351294,0.000728924
0.00376976,0.000182581
0.00378284,0.000286246
0.00377397,0.000280176
0.00370159,0.000177445
0.00378004,0.000270837
0.00375622,0.00122904
0.0036082,0.000183048
0.00397149,0.000192854
0.0036194,0.000182581
0.00369645,0.00018118
0.00372587,0.000188185
0.00365769,0.000287647
0.00360866,0.000308193
0.00364742,0.00034555
0.00376276,0.000389444
0.00364088,0.000823717
0.00384868,0.000954465
0.00417462,0.000373101
0.00422225,0.00039925
0.00418629,0.000344616
0.00411205,0.000346951
0.00406955,0.000385242
0.00408963,0.000385242
0.00427408,0.000928783
0.00460842,0.000280643
0.00442351,0.000298854
0.00438428,0.000369832
0.00438615,0.000372634
0.00439222,0.000359092
0.00447487,0.000442678
0.00443238,0.000968941
0.00458274,0.000462757
0.00465605,0.000972677
0.00492409,0.000441744
0.0050427,0.000447814
0.00496845,0.000466493
0.0050441,0.000469761
0.00497872,0.000496845
0.00502448,0.000459488
0.00490354,0.000431004
0.00458694,0.000457153
0.00447674,0.000485638
0.00476626,0.000448281
0.00477513,0.000343682
0.00518512,0.000459488
0.00542607,0.00108288
0.00474711,0.000507585
0.00500347,0.000389911
0.00496285,0.000360493
0.00491708,0.000441277
0.0050483,0.000417929
0.00489934,0.00174643
0.0052066,0.000494977
0.0052533,0.000547744
0.00530326,0.000417929
0.00528085,0.000406722
0.00534622,0.000416995
0.00557783,0.000427735
0.00543541,0.000416995
0.00519446,0.000423065
0.00544241,0.000405788
0.00522201,0.000581365
0.00518092,0.00106187
0.00540319,0.000428202
0.00554981,0.000435206
0.00548117,0.000412792
0.00537844,0.00103805
0.00563153,0.000453885
0.00564554,0.000490775
0.00559511,0.000635999
0.00553394,0.000551479
0.00558063,0.000547277
0.0055797,0.000551479
0.00610877,0.000465092
0.00571465,0.000525796
0.00545969,0.00045762
0.00544335,0.000467893
0.00539245,0.000529999
0.00539525,0.000474431
0.00527851,0.000442678
0.00524349,0.000402519
0.00514309,0.00109362
0.00555635,0.000470695
0.00539665,0.000523462
0.00530606,0.000426334
0.0053154,0.000507585
0.00525283,0.00041466
0.00531447,0.000509453
0.0050002,0.000502915
0.00535883,0.000390845
0.00638707,0.000489841
0.00495444,0.000491708
0.00489467,0.00162969
0.005413,0.000529532
0.00542374,0.00041466
0.00533688,0.000438942
0.0054186,0.000509453
0.0050936,0.00124445
0.00551012,0.00109736
0.00575388,0.000553347
0.0057394,0.000567356
0.00574267,0.000704175
0.00571372,0.000462757
0.00570671,0.000470695
0.00565395,0.000467893
0.00584587,0.000618254
0.00556943,0.000599109
0.00548584,0.000564554
0.00538124,0.000593039
0.00508939,0.000501048
0.00698758,0.00165677
0.00575948,0.000519726
0.00576835,0.000502449
0.00573333,0.000528131
0.00566469,0.000509453
0.00553067,0.00110156
0.00567169,0.000550078
0.00572025,0.000603779
0.0057422,0.000554748
0.00555122,0.000432872
0.00562359,0.000646272
0.00584633,0.000473497
0.00563854,0.000472096
0.00558484,0.000473497
0.00577629,0.000471629
0.00557503,0.00109642
0.00569924,0.00056829
0.00599016,0.000470228
0.005632,0.000570625
0.00571418,0.000573893
0.00564087,0.000453885
0.00674803,0.000465559
0.00569784,0.00646272
0.00664904,0.00243613
0.00597848,0.000913373
0.00585988,0.000586034
0.00575434,0.0006911
0.0058935,0.000591171
0.00596401,0.000582766
0.0057338,0.00047303
0.00605833,0.00131216
0.00590984,0.000607047
0.00634318,0.000474431
0.00596121,0.000503382
0.00598315,0.000511321
0.00593319,0.000586968
0.00579403,0.000465559
0.00559931,0.000483303
0.00588836,0.000491708
0.00584727,0.000550545
0.00584867,0.000604246
0.00550732,0.000580431
0.00547043,0.000489841
0.00570485,0.000593039
0.00560492,0.000484237
0.005533,0.000482369
0.00523088,0.000416995
0.00523648,0.000511788
0.00517765,0.000412325
0.00516551,0.000534202
0.00490915,0.000528131
0.00495304,0.000399717
0.00506184,0.000454819
0.00507118,0.000358158
0.00496004,0.000473497
0.00476719,0.000365629
0.00491148,0.000359559
0.00482416,0.000431471
0.00493016,0.00035629
0.00463177,0.000459488
0.0045664,0.000353021
0.00454865,0.000415594
0.00448468,0.000448281
0.00476953,0.000486572
0.00441277,0.000434739
0.00464812,0.000288114
0.00442818,0.000289048
0.00436887,0.000301189
0.00437074,0.000290449
0.0042993,0.000837725
0.0045706,0.000284378
0.00443005,0.000385709
0.00426381,0.000273638
0.00423019,0.000370299
0.00400418,0.000270837
0.0040929,0.000266167
0.00428342,0.000362828
0.00406675,0.000434272
0.00403266,0.000381973
0.0043105,0.000818113
0.00419096,0.000353955
0.00599716,0.000336678
0.00402799,0.000362828
0.00417882,0.000360493
0.00398503,0.000266167
0.00419096,0.000363295
0.00415547,0.00087695
0.00429836,0.000561285
0.00420404,0.000650008
0.00418863,0.000348819
0.00416855,0.000406255
0.0041466,0.000367497
0.00410878,0.000348352
0.00396355,0.000373568
0.00408403,0.000219004
0.00409383,0.000229277
0.00407889,0.000226008
0.00428669,0.000238616
0.00447207,0.000235348
0.00417602,0.000332008
0.00428482,0.000346951
0.00394394,0.000320801
0.00436514,0.000218537
0.00426708,0.000337612
0.0040915,0.000335277
0.00407376,0.000332475
0.00407095,0.000226008
0.00412185,0.000225075
0.00404901,0.000223207
0.00507025,0.000332475
0.00407796,0.000332942
0.00414333,0.000240017
0.00416388,0.000344616
0.00423906,0.000404854
0.00423486,0.000328273
0.00426848,0.000327339
0.00424653,0.000374035
0.00452531,0.000348352
0.00426661,0.000400651
0.00453745,0.000331541
0.00403873,0.000352088
0.0042003,0.000329673
0.00451316,0.000357691
0.00418583,0.00035629
0.00412652,0.000332475
0.00410598,0.000338546
0.00411952,0.000331541
0.00407656,0.000330607
0.00407843,0.000240017
0.00385989,0.000335744
0.00406021,0.000355823
0.00400091,0.000284378
0.00400138,0.000331541
0.0040859,0.000317999
0.00402939,0.000301189
0.00389771,0.000318466
0.00391312,0.000309594
0.00404387,0.000365162
0.00410738,0.000304925
0.00370346,0.000296519
0.00371466,0.000298387
0.00365022,0.000308193
0.003618,0.000318933
0.00360073,0.000268502
0.00367217,0.000167638
0.003512,0.000273171
0.00351714,0.000268969
0.00350873,0.000277374
0.00364836,0.000283444
0.00330234,0.000327339
0.00345924,0.000323603
0.0035559,0.000247956
0.00378517,0.000247489
0.00347184,0.000130749
0.0035064,0.000130282
0.00351154,0.00023955
0.00349332,0.00023955
0.00361427,0.000123744
0.00373708,0.000275039
0.00350967,0.000245154
0.00362688,0.000268969
0.00350313,0.000248422
0.00349006,0.00023348
0.00348959,0.00024422
0.00350313,0.00012748
0.00337285,0.000234414
0.00349613,0.000235348
0.00344756,0.000224141
0.0034527,0.000130282
0.00349706,0.000226475
0.0035106,0.000129815
0.0035078,0.000270837
0.00349146,0.000220872
0.00349753,0.000235348
0.00357971,0.00013215
0.00354236,0.000130749
0.00355263,0.000147559
0.00351994,0.00013215
0.00350033,0.00013215
0.00355636,0.00013215
0.00356944,0.000133083
0.00348399,0.000252625
0.00352041,0.000216202
0.00333643,0.000226942
0.00374408,0.000248889
0.00411111,0.000237215
0.00362034,0.000238616
0.00367777,0.000238149
0.00366843,0.000242819
0.00365443,0.000141956
0.00355263,0.000247956
0.00362501,0.000240017
0.00366236,0.000146158
0.00408076,0.000146625
0.00370719,0.000307259
0.00395888,0.000265233
0.00374128,0.000258696
0.00349192,0.000151762
0.00370953,0.000257295
0.00392013,0.000295118
0.0038739,0.000259163
0.00409757,0.000263365
0.00363154,0.000261497
0.00359886,0.000248889
0.00379591,0.000250757
0.00370859,0.000258696
0.00367124,0.00025029
0.00365863,0.000238616
0.00365443,0.000277374
0.00368665,0.000247956
0.0036675,0.000148026
0.0037665,0.000221806
0.00505857,0.000146625
0.00368571,0.000183982
0.00415547,0.000147559
0.0038258,0.000246555
0.00459815,0.00015363
0.00383467,0.000156898
0.00433665,0.000217603
0.00389398,0.000147559
0.00371139,0.00014896
0.0037805,0.000147092
0.00367637,0.000147559
0.00368151,0.000209665
0.0039799,0.000206396
0.00369552,0.000155965
0.00368665,0.00014896
0.00376136,0.000146625
0.00367964,0.000223207
0.00373754,0.000147092
0.00383934,0.000146625
0.00368851,0.000147092
0.00369272,0.00023955
0.00385989,0.000146158
0.00367824,0.000147092
0.0036717,0.000147092
0.00369225,0.000154097
0.00543588,0.000248422
0.00583653,0.00014896
0.00391172,0.000146158
0.00378704,0.000239083
0.00408029,0.000148026
0.00389771,0.000148493
0.00369879,0.000151295
0.00368291,0.000221339
0.00368758,0.000146625
0.00369178,0.000150361
0.00379685,0.00020126
0.00449075,0.000251691
0.00639501,0.000243286
0.00644871,0.000153163
0.00501374,0.000167638
0.00497219,0.000151295
0.00400745,0.000216202
0.00391872,0.000154564
0.00422085,0.000154564
0.00398317,0.000158299
0.00390612,0.000237682
0.00377677,0.000217136
0.00412699,0.000236282
0.00620216,0.000262431
0.00630069,0.000245621
0.00396495,0.000176978
0.00395095,0.000250757
0.00418863,0.000779822
0.00411672,0.000205462
0.00413586,0.000205929
0.00418396,0.000212934
0.00434039,0.000205929
0.00437261,0.000205929
0.00412699,0.000205462
0.00420497,0.000206396
0.00416061,0.000197991
0.00399811,0.000196123
0.00396916,0.000206396
0.00403406,0.000200326
0.00392853,0.00019659
0.00407749,0.000201727
0.00399531,0.000310995
0.00384401,0.000177912
0.00398036,0.000197524
0.00399531,0.000438475
0.0039855,0.00036703
0.00384775,0.000298387
0.00395515,0.000352554
0.00392339,0.00028718
0.00393834,0.000295585
0.0039318,0.000318933
0.00395001,0.000315198
0.00396916,0.00130328
0.00410271,0.000313797
0.00417835,0.000321735
0.00408029,0.000321735
0.00406115,0.000447814
0.00412372,0.000322202
0.00413726,0.000351621
0.00405228,0.000226942
0.00495678,0.000225075
0.00420917,0.000344149
0.00410177,0.000318933
0.00463551,0.000308193
0.00394067,0.000314731
0.00402005,0.000357224
0.00411018,0.000312396
0.00412465,0.000309594
0.00410411,0.000317533
0.00389257,0.000314264
0.0040901,0.000329673
0.00410177,0.000317533
0.00423439,0.000633197
0.00412465,0.000232546
0.00413119,0.000224141
0.00416808,0.000318466
0.00410831,0.000315198
0.00429883,0.000246555
0.00412979,0.000225075
0.00421711,0.000317533
0.00420124,0.000325471
0.00396589,0.000321735
0.00408076,0.000332942
0.00399811,0.000329673
0.00400184,0.000223674
0.00398176,0.000223674
0.0041438,0.000325938
0.00380152,0.000516457
0.00386409,0.000217603
0.00386783,0.000342281
0.00385195,0.000323136
0.00382113,0.000301189
0.00389584,0.000275039
0.0038781,0.000285779
0.00384495,0.000286246
0.00388744,0.000284845
0.00384868,0.000288114
0.00385102,0.00029185
0.00365583,0.000299321
0.00395328,0.000575294
0.00402332,0.000282978
0.00413446,0.000375902
0.0039841,0.000404387
0.00403406,0.000314264
0.00402939,0.000327339
0.00403453,0.000312863
0.00387483,0.000359559
0.00394628,0.000321735
0.00465325,0.000320334
0.00394674,0.000389911
0.00390939,0.0003194
0.003936,0.000321735
0.00390378,0.000314264
0.00389164,0.000334343
0.00380245,0.000219471
0.00385942,0.000207797
0.00383234,0.000219938
0.00384308,0.000392713
0.00395188,0.000304925
0.00382393,0.000291383
0.00381226,0.000292317
0.00396869,0.000304925
0.00382253,0.000295118
0.00382954,0.000859206
0.00402099,0.000360026
0.00405881,0.000376836
0.00394207,0.000324537
0.00411858,0.000329206
0.00396962,0.000230678
0.00406815,0.000363295
0.0039813,0.000229744
0.00407282,0.000385709
0.00406021,0.000325004
0.00408823,0.00030259
0.00416575,0.000932985
0.00435346,0.000359092
0.00416808,0.000354422
0.00451223,0.000373101
0.00427035,0.000358158
0.00464391,0.000359092
0.00457667,0.00036703
0.00441324,0.000409057
0.00435206,0.000272237
0.0043642,0.000375435
0.0046229,0.000367964
0.00424606,0.000275506
0.00437168,0.000367964
0.00438662,0.000275973
0.00434553,0.000662149
0.00447441,0.00039925
0.00439969,0.000475365
0.00434879,0.000952598
0.00460702,0.000418863
0.00459161,0.000319867
0.00458368,0.000423532
0.00457994,0.000402986
0.00492129,0.00098295
0.0047812,0.00102965
0.00505063,0.000332475
0.00493156,0.000445479
0.00475785,0.000435673
0.00477046,0.000433805
0.00475598,0.000453885
0.00485358,0.000457153
0.00487879,0.000455286
0.00479801,0.000416528
0.00480175,0.00104832
0.00512955,0.000455753
0.00508286,0.000704642
0.00518325,0.000572492
0.00511134,0.000504783
0.00513329,0.000454819
0.00539618,0.0010684
0.00544662,0.00112677
0.00575014,0.000449682
0.00580804,0.00117721
0.00613211,0.000572492
0.00599576,0.000558951
0.00571465,0.000593039
0.00607001,0.00111837
0.00603779,0.000603312
0.00618114,0.000678025
0.00615546,0.000516924
0.00603825,0.000600977
0.0061111,0.000629461
0.00609849,0.000530466
0.00633664,0.00117861
0.00631002,0.000625259
0.00630676,0.000616854
0.00623344,0.00163016
0.00585754,0.000614052
0.00618815,0.000611717
0.00610923,0.000610316
0.00579263,0.00063273
0.00602751,0.00114218
0.00629181,0.000640669
0.00626893,0.000549144
0.0062652,0.000603312
0.00620636,0.00062666
0.00644171,0.000489841
0.00617788,0.00062199
0.00613865,0.00117207
0.00640575,0.000635065
0.00637306,0.000543074
0.00635298,0.000604246
0.00633524,0.000687364
0.00629695,0.000548678
0.00630349,0.00056362
0.00634785,0.000541673
0.00622177,0.00129254
0.00643143,0.000650942
0.00656172,0.000673823
0.00636279,0.000575761
0.00669433,0.000656545
0.00630349,0.000657479
0.00710432,0.000645805
0.00618254,0.000646272
0.00615546,0.00065888
0.00613632,0.0013341
0.00640715,0.000648607
0.00612651,0.000642536
0.00617601,0.000654677
0.00601397,0.000652343
0.00615733,0.000640669
0.00624232,0.00109549
0.00620916,0.000575761
0.00638707,0.000896562
0.00628061,0.000677091
0.00618675,0.000664483
0.00632076,0.000734527
0.00597708,0.000646739
0.00598922,0.00064347
0.0060079,0.000614052
0.0057394,0.00141209
0.00597055,0.000642069
0.0063782,0.000689232
0.00607981,0.000651409
0.00581832,0.000629461
0.0058921,0.00121176
0.00590424,0.000592572
0.00566562,0.000742466
0.0057889,0.000636466
0.00584633,0.000766281
0.00579077,0.00056829
0.00569457,0.000471162
0.00573473,0.000625726
0.0057436,0.000554281
0.00628714,0.00117254
0.00588136,0.000617321
0.00606207,0.000686431
0.00587575,0.000562686
0.00645572,0.000774686
0.00593786,0.000550078
0.00588789,0.000522528
0.0056815,0.00137473
0.00608075,0.000598642
0.00598362,0.00079103
0.00774406,0.00062666
0.0059486,0.000575294
0.00587015,0.000533268
0.00583326,0.000583699
0.00585474,0.000623391
0.00582485,0.000586034
0.00560445,0.00124865
0.00604993,0.000557083
0.00592759,0.000576228
0.00597008,0.000445946
0.00612511,0.000477233
0.00608308,0.000574827
0.00587715,0.00115526
0.00627033,0.000613118
0.00613305,0.00062666
0.00623438,0.000513189
0.00612277,0.000480034
0.00608215,0.000479567
0.00625119,0.000476299
0.00659113,0.0004777
0.00595187,0.000545409
0.00572446,0.00106233
0.00601677,0.000523929
0.00614145,0.000517391
0.0062157,0.00057436
0.00591171,0.000490308
0.00598876,0.000479101
0.00598222,0.000478167
0.00588743,0.00113798
0.00617507,0.000515523
0.00619702,0.000618721
0.00585054,0.000479567
0.00637727,0.000470228
0.00616293,0.000580898
0.00590751,0.000580898
0.00562453,0.000480968
0.00568523,0.000597708
0.00580944,0.00111417
0.0061055,0.000612651
0.00601117,0.000612651
0.00570344,0.000552413
0.00592245,0.000471629
0.00595747,0.000470228
0.0057917,0.00046836
0.00579824,0.00119495
0.00607094,0.000554748
0.00601584,0.00055755
0.00579824,0.000539338
0.00581598,0.000716316
0.00602191,0.000624325
0.00587622,0.000573893
0.00585801,0.00057903
0.00554841,0.00063273
0.00577582,0.00142002
0.0058001,0.000591171
0.00599296,0.00047303
0.00592432,0.000554748
0.00594346,0.000482369
0.00589116,0.000583232
0.00577956,0.00113238
0.00607188,0.000647206
0.00602565,0.000592105
0.00601864,0.000569224
0.00588136,0.000549144
0.00596121,0.00057436
0.00590564,0.000482369
0.00601771,0.000550545
0.00582952,0.000591638
0.00594299,0.00123464
0.00631002,0.000556149
0.00631096,0.000629461
0.0062213,0.00050525
0.00644311,0.000612184
0.00604946,0.000597708
0.00601724,0.000583232
0.00611764,0.00109315
0.00615966,0.000555682
0.00610269,0.000601911
0.00619188,0.000485638
0.00646179,0.00060518
0.00604526,0.000591171
0.0061083,0.000599576
0.00600884,0.000489374
0.00604106,0.00108335
0.0061648,0.000584633
0.00623998,0.000502449
0.00651549,0.000495911
0.00617461,0.000497312
0.0061648,0.000497779
0.00629555,0.000511788
0.00607421,0.000499647
0.00601631,0.00108521
0.00641976,0.000554748
0.00644311,0.000500114
0.00617321,0.000616387
0.00612511,0.00050525
0.00623017,0.000583699
0.00604479,0.000487506
0.00645245,0.000930183
0.00585334,0.00107774
0.00593833,0.000665417
0.0060602,0.000487039
0.00614099,0.000460422
0.00578796,0.00055755
0.00585287,0.000575761
0.00635439,0.000588836
0.00587669,0.00116273
0.00609522,0.000614986
0.00613912,0.000551012
0.00599483,0.000587902
0.0059584,0.000569691
0.00599576,0.000481902
0.00630302,0.000490308
0.00593085,0.00060658
0.00572446,0.00048377
0.00582159,0.00056829
0.00577255,0.00141395
0.00580057,0.000561285
0.00606767,0.000589303
0.00609336,0.000462757
0.00630536,0.000580898
0.00606861,0.000582766
0.00600837,0.00115152
0.00581458,0.000555682
0.00619609,0.000548678
0.00608588,0.000578096
0.0059584,0.000607981
0.00599343,0.000561285
0.00593552,0.000487039
